article_id,title,url,publisher,hostname,timestamp,category
5051,Adrian Wyllie Not Buying Rick Scott's Take on Unemployment Rate,http://www.sunshinestatenews.com/blog/adrian-wyllie-not-buying-rick-scotts-take-unemployment-rate,Sunshine State News \(blog\),www.sunshinestatenews.com,1400000000000.0,0
1602,Everyone's Talking About The High-Frequency Trading Firm That Just Had 1  ...,http://www.businessinsider.in/Everyones-Talking-About-The-High-Frequency-Trading-Firm-That-Just-Had-1-Day-Of-Trading-Losses-In-1238-Days/articleshow/31849923.cms,Businessinsider India,www.businessinsider.in,1390000000000.0,0
2681,"Economic Watch: Produce Prices Fall, Consumer Sentiment Weakens",http://www.truckinginfo.com/news/story/2014/03/economic-watch-produce-prices-fall-consumer-sentiment-weakens.aspx,Truckinginfo,www.truckinginfo.com,1400000000000.0,0
913,WTI crude falls sharply as China trade data weighs,http://www.nasdaq.com/article/wti-crude-falls-sharply-as-china-trade-data-weighs-cm333846,NASDAQ,www.nasdaq.com,1390000000000.0,0
197,Hong Kong H-Shares Set for One-Month Low on China Exports,http://www.bloomberg.com/news/2014-03-10/hong-kong-h-shares-set-for-one-month-low-on-china-exports.html,Bloomberg,www.bloomberg.com,1390000000000.0,0
5016,Ind. Unemployment Drops By 0.4% In January,http://eaglecountryonline.com/local-article/ind-unemployment-drops-0-4-january/,Eagle 99.3 FM WSCH,eaglecountryonline.com,1400000000000.0,0
5615,Florida's unemployment numbers released Monday,http://www.news4jax.com/news/floridas-unemployment-numbers-released-monday/25012272,WJXT Jacksonville,www.news4jax.com,1400000000000.0,0
5514,Symantec Shares Sink After CEO Is Fired,http://www.forbes.com/sites/maggiemcgrath/2014/03/20/symantec-shares-sink-after-ceo-is-fired/,Forbes,www.forbes.com,1400000000000.0,0
808,"WORLD STOCK REPORT: Global stocks decline on sluggish Japan, China  ...",http://fxpips.com/world-stock-report-global-stocks-decline-on-sluggish-japan-china-report/,FxPips.com,fxpips.com,1390000000000.0,0
3930,Bull market still has some sizzle,http://www.cnbc.com/id/101476476,CNBC.com,www.cnbc.com,1390000000000.0,0
3983,European stocks hold steady in choppy trade; Dax up 0.04%,http://www.nasdaq.com/article/european-stocks-hold-steady-in-choppy-trade-dax-up-004-cm334865,NASDAQ,www.nasdaq.com,1390000000000.0,0
5373,EUR/USD fall 'data dependent': Nordea Markets,http://invezz.com/news/forex/9728-eur-usd-fall-data-dependent-nordea-markets,iNVEZZ,invezz.com,1400000000000.0,0
5377,"Symantec Halted, Drops 6%: CEO Bennett Terminated, Board Member Brown  ...",http://blogs.barrons.com/techtraderdaily/2014/03/20/symantec-shares-halted-pending-news/,Barron's \(blog\),blogs.barrons.com,1400000000000.0,0
1628,HK stocks close 1.75 pct lower,http://www.shanghaidaily.com/article/article_xinhua.aspx\?id=205712,Shanghai Daily \(subscription\),www.shanghaidaily.com,1390000000000.0,0
860,"World stocks flat, oil and gold edge up",http://gulfnews.com/business/markets/world-stocks-flat-oil-and-gold-edge-up-on-ukraine-china-1.1302809,gulfnews.com,gulfnews.com,1390000000000.0,0
1692,30-Year FHA Home Loans and 15-Year Fixed Mortgage Rates at HSBC Bank for  ...,http://southerndailypress.com/30-year-fha-home-loans-and-15-year-fixed-mortgage-rates-at-hsbc-bank-for-march-11-17644.html,Southern Daily Press,southerndailypress.com,1390000000000.0,0
3597,Yuan Drops as PBOC Cuts Reference Rate by Most Since July 2012,http://www.bloomberg.com/news/2014-03-10/yuan-drops-as-pboc-cuts-reference-rate-by-most-since-july-2012.html,Bloomberg,www.bloomberg.com,1390000000000.0,0
4437,Unemployment in metro Fort Wayne rose slightly in January,http://www.journalgazette.net/article/20140317/BIZ/140319417/1031/BIZ,Fort Wayne Journal Gazette,www.journalgazette.net,1400000000000.0,0
4296,Gold Steady Near Recent High While Copper Steady Near Recent Low,http://www.fxempire.com/news/commodities-news/gold-steady-near-recent-high-while-copper-steady-near-recent-low/,FX Empire,www.fxempire.com,1390000000000.0,0
4495,MKM Partners Downgrades Symantec (SYMC) to Sell,http://www.streetinsider.com/Analyst+PT+Change/MKM+Partners+Downgrades+Symantec+(SYMC)+to+Sell/9304499.html,StreetInsider.com \(subscription\),www.streetinsider.com,1400000000000.0,0
4335,US markets finish flat in lacklustre trade,http://www.abc.net.au/news/2014-03-13/us-markets-finish-flat-in-lacklustre-trade/5317530\?section=business,ABC Online,www.abc.net.au,1390000000000.0,0
372,WRAPUP 1-US inflation muted despite food price increases; housing starts slip,http://in.reuters.com/article/2014/03/18/usa-economy-idINL2N0MF0HR20140318,Reuters,in.reuters.com,1400000000000.0,0
3108,Stocks drift lower on disappointing data from China,http://www.pressherald.com/business/Stocks_drift_lower_on_disappointing_data_from_China_.html,Press Herald,www.pressherald.com,1390000000000.0,0
1208,Mainland stock exchanges drop amid concerns over first corporate bond market  ...,http://www.globaltimes.cn/content/847213.shtml,Global Times,www.globaltimes.cn,1390000000000.0,0
1866,American dropped 14000 Feb. flights due to storms,http://baytownsun.com/texas_ap/article_33f46466-ede9-523b-98a0-f0f102fb19b7.html,The Baytown Sun,baytownsun.com,1390000000000.0,0
3807,RBS might be forced out of an independent Scotland,http://dundee.stv.tv/84421/,STV Dundee,dundee.stv.tv,1390000000000.0,0
5334,Symantec CEO firing raises doubts about turnaround,http://timesofindia.indiatimes.com/Tech/Tech-News/Symantec-CEO-firing-raises-doubts-about-turnaround/articleshow/32487469.cms,Times of India,timesofindia.indiatimes.com,1400000000000.0,0
1348,Stocks move lower on discouraging news from Asia,http://siouxcityjournal.com/business/stocks-move-lower-on-discouraging-news-from-asia/article_d4d7f067-c563-555e-9187-bddcb279da5e.html,Sioux City Journal,siouxcityjournal.com,1390000000000.0,0
5308,SC unemployment down in January,http://www.wrdw.com/home/headlines/SC-unemployment-done-in-January-250651371.html\?ref=371,WRDW-TV,www.wrdw.com,1400000000000.0,0
2244,Sbarro Files Second Ch. 11 Petition Since 2011,http://www.law360.com/articles/516784/sbarro-files-second-ch-11-petition-since-2011,Law360 \(subscription\),www.law360.com,1390000000000.0,0
3388,Spanish stocks - Factors to watch on Monday,http://in.reuters.com/article/2014/03/17/markets-spain-factors-idINL6N0MD0NZ20140317,Reuters,in.reuters.com,1400000000000.0,0
5148,"Mayor de Blasio wants Citi Bike to stay, but isn't allocating money in city budget  ...",http://www.nydailynews.com/news/politics/mayor-de-blasio-citi-bike-won-city-budget-article-1.1730097,New York Daily News,www.nydailynews.com,1400000000000.0,0
4171,American Eagle Falls as First-Quarter Forecast Trails Estimates,http://www.businessweek.com/news/2014-03-11/american-eagle-falls-as-first-quarter-forecast-trails-estimates,Businessweek,www.businessweek.com,1390000000000.0,0
1052,"World stocks, copper and oil fall after weak China exports",http://indianexpress.com/article/business/business-others/world-stocks-copper-and-oil-fall-after-weak-china-exports/,Indian Express,indianexpress.com,1390000000000.0,0
2624,Mt Gox faced 150000 attacks per second,http://thepeninsulaqatar.com/business/international-business/275450/mt-gox-faced-150-000-attacks-per-second,Peninsula On-line,thepeninsulaqatar.com,1390000000000.0,0
3019,American Eagle Outfitters Inc. (AEO) Issues Q1 Earnings Guidance,http://www.mideasttime.com/american-eagle-outfitters-inc-aeo-issues-q1-earnings-guidance/92731/,Mideast Time,www.mideasttime.com,1390000000000.0,0
4160,Gold futures drop on upbeat jobs report,http://www.shanghaidaily.com/article/article_xinhua.aspx\?id=205453,Shanghai Daily \(subscription\),www.shanghaidaily.com,1390000000000.0,0
4929,Colorado unemployment rate down in January,http://www.9news.com/story/news/2014/03/17/colorado-unemployment-rate-down-in-january/6522783/,9NEWS.com,www.9news.com,1400000000000.0,0
1102,Stocks slip slightly,http://www.hartfordbusiness.com/article/20140310/NEWS02/303109977,Hartford Business,www.hartfordbusiness.com,1390000000000.0,0
4946,State's jobless rate continues to improve,http://www.ncbr.com/article/20140317/NEWS/140319917/0/EDITION08,Northern Colorado Business Report,www.ncbr.com,1400000000000.0,0
1014,US Inflation Muted Despite Food Price Increases; Housing Starts Slip,http://invests.com/u-s-inflation-muted-despite-food-price-increases-housing-starts-slip/20140318123214680,Invests.com,invests.com,1400000000000.0,0
2557,Wall Street edges lower after record; Boeing drags,http://money.msn.com/business-news/article.aspx\?feed=OBR&amp;date=20140310&amp;id=17397149,MSN Money,money.msn.com,1390000000000.0,0
4624,UPDATE 1-Symantec CEO ouster raises questions about turnaround,http://in.reuters.com/article/2014/03/21/symantec-ceo-idINL3N0MI3IH20140321,Reuters,in.reuters.com,1400000000000.0,0
5446,"Symantec Halted, Drops 6%: CEO Bennett Terminated, Board Member Brown  ...",http://blogs.barrons.com/techtraderdaily/2014/03/20/symantec-shares-halted-pending-news/,Barron's \(blog\),blogs.barrons.com,1400000000000.0,0
5853,Fired Symantec CEO ?€?not a technical person?€?,http://www.cbronline.com/news/tech/software/malware/fired-symantec-ceo-not-a-technical-person-4201725,Computer Business Review,www.cbronline.com,1400000000000.0,0
2750,European stocks decline in risk-off trade; Dax down 0.77%,http://www.jpost.com/Business/Investing/European-stocks-decline-in-risk-off-trade-Dax-down-077-percent-345123,Jerusalem Post,www.jpost.com,1390000000000.0,0
1603,McDonald's US sales fall 1.4 per cent in February as chain looks to adapt to  ...,http://www.globalpost.com/dispatch/news/the-canadian-press/140310/mcdonalds-us-sales-fall-14-cent-february-hampered-again-bad-,GlobalPost,www.globalpost.com,1390000000000.0,0
150,China to Double Yuan's Trading Band Against Dollar to 2%,http://www.sfgate.com/business/bloomberg/article/China-to-Double-Yuan-s-Trading-Band-Against-5320255.php,San Francisco Chronicle,www.sfgate.com,1400000000000.0,0
744,Urban Outfitters Posts Lower-Than-Expected Quarterly Sales,http://www.foxbusiness.com/industries/2014/03/10/urban-outfitters-posts-lower-than-expected-quarterly-sales/,Fox Business,www.foxbusiness.com,1390000000000.0,0
4620,Vermont unemployment rate drops to 4 percent in Jan.,http://www.reformer.com/morelocalnews/ci_25359589/vermont-unemployment-rate-drops-4-percent-jan,Brattleboro Reformer,www.reformer.com,1400000000000.0,0
5964,Zions Bank fails to pass Federal stress test,http://www.ksl.com/\?nid=148&amp;sid=29155651,ksl.com,www.ksl.com,1400000000000.0,0
5056,New report says Florida's January unemployment rate dipped to 6.1 percent  ...,http://www.greenfieldreporter.com/view/story/9fa496387367439395c582233a607e10/FL--Florida-Unemployment,Greenfield Daily Reporter,www.greenfieldreporter.com,1400000000000.0,0
5102,Symantec Fires CEO as PC Slump Curbs Antivirus Sales,http://www.bloomberg.com/news/2014-03-21/symantec-fires-ceo-as-pc-slump-curbs-antivirus-sales.html,Bloomberg,www.bloomberg.com,1400000000000.0,0
5356,Symantec sacks chief,"http://www.crn.com.au/News/375762,symantec-sacks-chief.aspx",CRN Australia,www.crn.com.au,1400000000000.0,0
5631,SC umemployment down again in January; Beaufort County's rate increases,http://www.thestate.com/2014/03/18/3332708/sc-umemployment-down-again-in.html,The State,www.thestate.com,1400000000000.0,0
1126,US stocks edge lower in choppy trading,http://www.marketwatch.com/story/us-stocks-wobble-urban-outfitters-slumps-on-results-2014-03-11,MarketWatch,www.marketwatch.com,1390000000000.0,0
3697,4 Companies With Political Risks and Major Upside,http://www.fool.com/investing/general/2014/03/07/4-companies-with-political-risks-and-major-upside.aspx,Motley Fool,www.fool.com,1390000000000.0,0
3151,"US stocks dip on weak Asian data, Ukraine","http://www.thebull.com.au/articles/a/44668-us-stocks-dip-on-weak-asian-data,-ukraine.html",TheBull.com.au,www.thebull.com.au,1390000000000.0,0
5995,"MONTGOMERY, Ala. (AP) ?€? Alabama's latest unemployment rate is unchanged  ...",http://www.huffingtonpost.com/huff-wires/20140317/apfn-us--unemployment-alabama/\?utm_hp_ref=chicago&amp;ir=chicago,Huffington Post,www.huffingtonpost.com,1400000000000.0,0
4851,"EUR/USD - Stable As German, Eurozone Economic Sentiment Slide","http://www.actionforex.com/analysis/daily-forex-fundamentals/eur%10usd---stable-as-german,-eurozone-economic-sentiment-slide-20140318211153/",Action Forex,www.actionforex.com,1400000000000.0,0
5771,State's jobless rate continues to improve,http://www.ncbr.com/article/20140317/NEWS/140319917/0/EDITION08,Northern Colorado Business Report,www.ncbr.com,1400000000000.0,0
663,Aust dollar falls at noon,https://www.businessspectator.com.au/news/2014/3/10/australian-dollar/aust-dollar-falls-noon,Business Spectator,www.businessspectator.com.au,1390000000000.0,0
420,Public transit systems in Ky. see ridership losses,http://www.sfgate.com/news/article/Public-transit-systems-in-Ky-see-ridership-losses-5304082.php,San Francisco Chronicle,www.sfgate.com,1390000000000.0,0
5898,Zions Fails to Clear Stress Test,http://www.zacks.com/stock/news/127295/zions-fails-to-clear-stress-test,Zacks.com,www.zacks.com,1400000000000.0,0
5769,Adrian Wyllie Not Buying Rick Scott's Take on Unemployment Rate,http://www.sunshinestatenews.com/blog/adrian-wyllie-not-buying-rick-scotts-take-unemployment-rate,Sunshine State News \(blog\),www.sunshinestatenews.com,1400000000000.0,0
5142,UPDATE 2-Symantec fires CEO Bennett,http://www.reuters.com/article/2014/03/20/symantec-ceo-idUSL3N0MH4HZ20140320,Reuters,www.reuters.com,1400000000000.0,0
4901,Symantec in Search of a New Chief After Firing CEO Steve Bennett,http://www.maximumpc.com/symantec_search_new_chief_after_firing_ceo_steve_bennett_2014,Maximum PC,www.maximumpc.com,1400000000000.0,0
2837,Colorado's first statewide recreational marijuana sales tax results expected this  ...,http://www.greenfieldreporter.com/view/story/06503a8d83074fdd93c44632c1e85737/CO--Marijuana-Taxes,Greenfield Daily Reporter,www.greenfieldreporter.com,1390000000000.0,0
787,Stocks Seeing Modest Weakness In Early Trading - U.S. Commentary,http://www.rttnews.com/2283436/stocks-seeing-modest-weakness-in-early-trading-u-s-commentary.aspx\?type=uscom,RTT News,www.rttnews.com,1390000000000.0,0
4130,BB&T Bank Mortgage Interest Rates Edge Down Mar 12,http://www.modernreaders.com/bbt-bank-mortgage-interest-rates-edge-down-mar-12/3546/stephen-smith,Modern Readers,www.modernreaders.com,1390000000000.0,0
4453,"Symantec fires CEO Steve Bennett, names Michael Brown as interim replacement",http://www.theage.com.au/it-pro/business-it/symantec-fires-ceo-steve-bennett-names-michael-brown-as-interim-replacement-20140320-hvkzw.html,The Age,www.theage.com.au,1400000000000.0,0
5394,Symantec Fires CEO In Surprise Move,http://www.informationweek.com/messages.asp\?piddl_msgthreadid=9291&amp;piddl_msgid=205066&amp;piddl_msgtocontent=yes,InformationWeek,www.informationweek.com,1400000000000.0,0
4859,Pueblo County starts year with unemployment under 10 percent,http://www.chieftain.com/business/2390251-120/percent-pueblo-rate-county,Pueblo Chieftain,www.chieftain.com,1400000000000.0,0
1741,Major Averages Move To The Downside In Early Trading,http://www.rttnews.com/2284959/major-averages-move-to-the-downside-in-early-trading.aspx\?type=mu&amp;utm_source=google&amp;utm_campaign=sitemap,RTT News,www.rttnews.com,1390000000000.0,0
1687,"American Eagle Outfitters profits, revenue down",http://www.post-gazette.com/business/2014/03/11/American-Eagle-Outfitters-profits-revenue-down/stories/201403110164,Pittsburgh Post Gazette,www.post-gazette.com,1390000000000.0,0
2516,"Oil Falls to Around $101 After China, Japan Data",http://www.sdcexec.com/news/11326247/the-drop-in-oil-prices-followed-a-surge-last-week-that-was-driven-by-severe-winter-weather-in-the-us-raising-demand-for-heating-oil,Supply \& Demand Chain Executive,www.sdcexec.com,1390000000000.0,0
4527,Sector Update: Financial Shares Lower After Fed's Stress Test; Zions Bancorp  ...,http://www.nasdaq.com/article/sector-update-financial-shares-lower-after-feds-stress-test-zions-bancorp-slips-1-after-failing-cm337260,NASDAQ,www.nasdaq.com,1400000000000.0,0
4631,January 2014 Indiana Employment Report,http://kokomoperspective.com/kp/january-indiana-employment-report/article_8941eee2-adf3-11e3-be0a-0019bb2963f4.html,Kokomo Perspective,kokomoperspective.com,1400000000000.0,0
4599,Zions Bank fails to pass Federal stress test,http://www.ksl.com/\?nid=148&amp;sid=29155651,ksl.com,www.ksl.com,1400000000000.0,0
3208,S&P 500 - China Disappointment Unable To Derail Bull Train,http://www.actionforex.com/analysis/daily-forex-technicals/s%26p-500---china-disappointment-unable-to-derail-bull-train-20140311210526/,Action Forex,www.actionforex.com,1390000000000.0,0
8,Ukraine Crisis: LNG Stocks in Focus - Analyst Blog,http://www.nasdaq.com/article/ukraine-crisis-lng-stocks-in-focus-analyst-blog-cm333894,NASDAQ,www.nasdaq.com,1390000000000.0,0
4585,State jobless rate closes in on nation's,http://www.hendersondispatch.com/news/x1001078795/State-jobless-rate-closes-in-on-nation-s,Henderson Daily Dispatch \(registration\),www.hendersondispatch.com,1400000000000.0,0
1188,"Quiznos Makes Chapter 11 Bankruptcy Official, Must Win Back Customers And  ...",http://consumerist.com/2014/03/14/quiznos-makes-chapter-11-bankruptcy-official-must-win-back-customers-and-franchisees/,The Consumerist,consumerist.com,1400000000000.0,0
1831,Candy Crush Saga belongs to group of complex mathematical problems,http://www.dailymail.co.uk/sciencetech/article-2579306/Its-official-Candy-Crush-HARD-Study-reveals-game-belongs-group-complex-mathematical-problems.html,Daily Mail,www.dailymail.co.uk,1390000000000.0,0
5523,Symantec gets shot of CEO Steve Bennett,http://www.itproportal.com/2014/03/21/symantec-gets-shot-of-ceo-steve-bennett/,ITProPortal,www.itproportal.com,1400000000000.0,0
4376,Symantec Corporation (SYMC) news: Downgrades pour in for Symantec  ...,http://seekingalpha.com/news/1639233-downgrades-pour-in-for-symantec-following-ceos-firing,Seeking Alpha,seekingalpha.com,1400000000000.0,0
3595,Sandwich chain Quiznos files for Chapter 11 bankruptcy,http://jacksonville.com/breaking-news/2014-03-14/story/sandwich-chain-quiznos-files-chapter-11-bankruptcy,Florida Times-Union,jacksonville.com,1400000000000.0,0
5145,"State's and region's unemployment rates rise, but state's seasonally adjusted  ...",http://www.news-sentinel.com/apps/pbcs.dll/article\?AID=/20140317/NEWS/140319640/1005/PREPSPORTS,News Sentinel,www.news-sentinel.com,1400000000000.0,0
241,Central banks must contain threats from low prices: ECB's Noyer,http://www.reuters.com/article/2014/03/10/us-ecb-noyer-idUSBREA290GC20140310,Reuters,www.reuters.com,1390000000000.0,0
5868,Symantec Shares Sink After CEO Is Fired,http://www.forbes.com/sites/maggiemcgrath/2014/03/20/symantec-shares-sink-after-ceo-is-fired/,Forbes,www.forbes.com,1400000000000.0,0
405,US forces seize tanker carrying oil from Libya rebel port,http://whbl.com/news/articles/2014/mar/17/us-forces-seize-tanker-carrying-oil-from-libya-rebel-port/,WHBL Sheboygan,whbl.com,1400000000000.0,0
1777,The Cost of Social Security Claiming Strategies,http://www.bankinvestmentconsultant.com/blogs/the-cost-of-social-security-claiming-strategies-2688596-1.html,BankInvestmentConsultant.com \(blog\),www.bankinvestmentconsultant.com,1400000000000.0,0
1783,UniCredit shocks with 14 billion euro balance sheet clean-up,http://www.euronews.com/2014/03/11/unicredit-shocks-with-14-billion-euros-balance-sheet-clean-up/,euronews,www.euronews.com,1390000000000.0,0
5826,Bennett out as Symantec CEO,http://searchsecurity.techtarget.com/news/2240216640/Bennett-out-as-Symantec-CEO,TechTarget,searchsecurity.techtarget.com,1400000000000.0,0
5828,Iowa Unemployment Rate at 4.3 Percent in January,http://www.ncnewspress.com/article/20140317/NEWS/140319883/-1/opinion,Nebraska City News Press,www.ncnewspress.com,1400000000000.0,0
1393,China Yuan Falls to Lowest Since April After PBOC Widens Trading Band,http://online.wsj.com/article/BT-CO-20140317-702454.html,Wall Street Journal,online.wsj.com,1400000000000.0,0
2566,Candy Crush maker seeks to price US IPO at $21-$24/share,http://profit.ndtv.com/news/corporates/article-candy-crush-maker-seeks-to-price-u-s-ipo-at-21-24-share-382780,NDTV,profit.ndtv.com,1390000000000.0,0
3607,"DigitalGlobe's Tomnod, Crowd Searching for Clues About Missing Plane",http://www.xconomy.com/boulder-denver/2014/03/11/digitalglobes-tomnod-crowd-searching-for-clues-about-missing-plane/,Xconomy,www.xconomy.com,1390000000000.0,0
5184,Symantec appoints Brown as interim CEO,http://www.telecompaper.com/news/symantec-appoints-brown-as-interim-ceo--1003443,Telecompaper \(subscription\),www.telecompaper.com,1400000000000.0,0
5384,Symantec Fires CEO Steve Bennett; Shares Fall Late,http://news.investors.com/technology/032014-694043-symantec-ceo-steve-bennett-fired.htm,Investor's Business Daily,news.investors.com,1400000000000.0,0
5959,Alabama unemployment rate remains at 6.1 percent,http://www.bizjournals.com/birmingham/news/2014/03/17/alabama-unemployment-rate-remains-at-6-1-percent.html,Birmingham Business Journal,www.bizjournals.com,1400000000000.0,0
4577,Little change in local jobless rates,http://www.kpcnews.com/news/latest/eveningstar/article_47509972-1ab4-5416-8909-2ce86f8eaa52.html,KPCnews.com,www.kpcnews.com,1400000000000.0,0
5659,Indiana's Unemployment Rate Drops To 6.4 Percent,http://www.wbiw.com/state/archive/2014/03/indianas-unemployment-rate-dropped-to-64-percent.php,WBIW.com,www.wbiw.com,1400000000000.0,0
2710,"Gold hits 6-month peak, while copper falls to lowest since 2010",http://www.nasdaq.com/article/gold-hits-6month-peak-while-copper-falls-to-lowest-since-2010-cm334514,NASDAQ,www.nasdaq.com,1390000000000.0,0
4905,Indiana unemployment rate drops to 6.4 percent,http://www.fox28.com/story/25000373/2014/03/17/indiana-unemployment-rate-drops-to-64-percent,Fox 28,www.fox28.com,1400000000000.0,0
3186,"UniCredit Posts Record Loss on Bad Loans, Goodwill Writedown",http://www.sfgate.com/business/bloomberg/article/UniCredit-Posts-Record-Loss-on-Bad-Loans-5306820.php,San Francisco Chronicle,www.sfgate.com,1390000000000.0,0
5374,Colorado unemployment rate down in January,http://www.9news.com/story/news/2014/03/17/colorado-unemployment-rate-down-in-january/6522783/,9NEWS.com,www.9news.com,1400000000000.0,0
5421,"Symantec fires CEO, shares plunge",http://money.cnn.com/2014/03/20/technology/security/symantec-ceo/,CNNMoney,money.cnn.com,1400000000000.0,0
4362,"European Markets Mixed, Resolution Declines",http://www.lse.co.uk/AllNews.asp\?code=y6yq28hd&amp;headline=European_Markets_Mixed_Resolution_Declines,London South East,www.lse.co.uk,1400000000000.0,0
5235,Symantec Fires CEO as PC Slump Curbs Antivirus Sales,http://www.bloomberg.com/news/2014-03-21/symantec-fires-ceo-as-pc-slump-curbs-antivirus-sales.html,Bloomberg,www.bloomberg.com,1400000000000.0,0
2907,Carney Touts BOE Low-Rate Pledge as Weale Dissents on Slack (1),http://www.businessweek.com/news/2014-03-11/carney-pushes-boe-s-low-rate-message-as-weale-dissents-on-slack,Businessweek,www.businessweek.com,1390000000000.0,0
1479,China Industrial Data Weaker Than Expected,http://stream.wsj.com/story/latest-headlines/SS-2-63399/SS-2-479794/,Wall Street Journal,stream.wsj.com,1390000000000.0,0
4928,"Unemployment Rate Rises in Corridor, Iowa",http://www.kcrg.com/news/local/Unemployment-Rate-Rises-in-Corridor-Iowa-250647891.html,KCRG,www.kcrg.com,1400000000000.0,0
1579,Wall St cuts losses as diplomacy ramps up in Ukraine,http://www.buenosairesherald.com/article/154235/wall-st-cuts-losses-as-diplomacy-ramps-up-in-ukraine,Buenos Aires Herald,www.buenosairesherald.com,1390000000000.0,0
5325,Mulberry Boss Quits After Profits Fall,http://www.freshbusinessthinking.com/news.php\?NID=21880&amp;Title=Mulberry+Boss+Quits+After+Profits+Fall,Fresh Business Thinking,www.freshbusinessthinking.com,1400000000000.0,0
5524,UPDATE 2-Symantec fires CEO Bennett,http://www.reuters.com/article/2014/03/20/symantec-ceo-idUSL3N0MH4HZ20140320,Reuters,www.reuters.com,1400000000000.0,0
608,Vodafone buys Spanish cable firm Ono for 7.2 bn euros,http://www.hurriyetdailynews.com/vodafone-buys-spanish-cable-firm-ono-for-72-bn-euros.aspx\?pageID=238&amp;nID=63681&amp;NewsCatID=345,Hurriyet Daily News,www.hurriyetdailynews.com,1400000000000.0,0
