article_id,title,url,publisher,hostname,timestamp,category
5926,Symantec Fires CEO Bennett as PC Slump Curbs Antivirus Sales (1),http://www.businessweek.com/news/2014-03-20/symantec-fires-ceo-bennett-names-brown-as-interim-replacement,Businessweek,www.businessweek.com,1400000000000.0,0
4758,"Symantec Fires CEO, and More",http://live.wsj.com/video/symantec-fires-ceo-and-more/61CB554E-31CE-4D20-BC43-D02FCC34883D.html,Wall Street Journal,live.wsj.com,1400000000000.0,0
5008,Mulberry chief executive steps down in wake of profits warning,http://www.theguardian.com/business/2014/mar/20/mulberry-chief-executive-profits-bruno-guillon-handbag,The Guardian,www.theguardian.com,1400000000000.0,0
3191,Stocks May See Further Downside In Early Trading - US Commentary,http://www.rttnews.com/2284916/stocks-may-see-further-downside-in-early-trading-u-s-commentary.aspx,RTT News,www.rttnews.com,1390000000000.0,0
3607,"DigitalGlobe's Tomnod, Crowd Searching for Clues About Missing Plane",http://www.xconomy.com/boulder-denver/2014/03/11/digitalglobes-tomnod-crowd-searching-for-clues-about-missing-plane/,Xconomy,www.xconomy.com,1390000000000.0,0
5840,EUR/USD fall 'data dependent': Nordea Markets,http://invezz.com/news/forex/9728-eur-usd-fall-data-dependent-nordea-markets,iNVEZZ,invezz.com,1400000000000.0,0
106,Oil falls below US$108 on China data,http://www.nst.com.my/business/latest/oil-falls-below-us-108-on-china-data-1.505820,New Straits Times,www.nst.com.my,1390000000000.0,0
913,WTI crude falls sharply as China trade data weighs,http://www.nasdaq.com/article/wti-crude-falls-sharply-as-china-trade-data-weighs-cm333846,NASDAQ,www.nasdaq.com,1390000000000.0,0
3108,Stocks drift lower on disappointing data from China,http://www.pressherald.com/business/Stocks_drift_lower_on_disappointing_data_from_China_.html,Press Herald,www.pressherald.com,1390000000000.0,0
1934,A Libyan Militia Tries?€?and Fails?€?to Sell Crude Oil to North Korea,http://www.businessweek.com/articles/2014-03-11/a-libyan-militia-tries-and-fails-to-sell-crude-oil-to-north-korea,Businessweek,www.businessweek.com,1390000000000.0,0
5773,Symantec CEO ouster raises questions about turnaround,http://www.globalpost.com/dispatch/news/thomson-reuters/140321/symantec-ceo-ouster-raises-questions-about-turnaround,GlobalPost,www.globalpost.com,1400000000000.0,0
2995,Sbarro reportedly preparing for Ch. 11 bankruptcy,http://www.bizjournals.com/phoenix/morning_call/2014/03/sbarro-reportedly-preparing-for-ch-11bankruptcy.html,Phoenix Business Journal,www.bizjournals.com,1390000000000.0,0
608,Vodafone buys Spanish cable firm Ono for 7.2 bn euros,http://www.hurriyetdailynews.com/vodafone-buys-spanish-cable-firm-ono-for-72-bn-euros.aspx\?pageID=238&amp;nID=63681&amp;NewsCatID=345,Hurriyet Daily News,www.hurriyetdailynews.com,1400000000000.0,0
5678,Mulberry chief Guillon quits two months after profit warning,http://www.irishtimes.com/business/sectors/retail-and-services/mulberry-chief-guillon-quits-two-months-after-profit-warning-1.1731933,Irish Times,www.irishtimes.com,1400000000000.0,0
143,"China Retail Sales, Production Data Disappoint","http://www.investing.com/news/economic-indicators/china-retail-sales,-production-data-disappoint-271905",Investing.com,www.investing.com,1390000000000.0,0
5325,Mulberry Boss Quits After Profits Fall,http://www.freshbusinessthinking.com/news.php\?NID=21880&amp;Title=Mulberry+Boss+Quits+After+Profits+Fall,Fresh Business Thinking,www.freshbusinessthinking.com,1400000000000.0,0
4737,"Symantec fires CEO Bennett, shares fall",http://www.thestar.com.my/Business/Business-News/2014/03/21/Symantec-fires-CEO-Bennett-shares-fall/,The Star Online,www.thestar.com.my,1400000000000.0,0
4094,Yuan's trading band eased despite slowdown,http://the-japan-news.com/news/article/0001125855,The Japan News,the-japan-news.com,1400000000000.0,0
5835,"SC unemployment rate falls for 8th straight month, dipping to 6.4 percent in  ...",http://www.tribtown.com/view/story/ff8598f5148e4219ad3617a837b0cb48/SC--Unemployment-SC,The Tribune,www.tribtown.com,1400000000000.0,0
4599,Zions Bank fails to pass Federal stress test,http://www.ksl.com/\?nid=148&amp;sid=29155651,ksl.com,www.ksl.com,1400000000000.0,0
4961,Indiana Unemployment Rate Down,http://wibqfm.com/news/articles/2014/mar/18/indiana-unemployment-rate-down/,WIBQ,wibqfm.com,1400000000000.0,0
457,"Shanghai copper price falls on ""black Monday""",http://www.metalbulletin.com/Article/3317429/Base-metals/Shanghai-copper-price-falls-on-black-Monday.html,Metalbulletin.com \(subscription\),www.metalbulletin.com,1390000000000.0,0
1477,Toyota Suspends India Output as Wage Impasse Disrupts Plants (1),http://www.businessweek.com/news/2014-03-16/toyota-suspends-india-output-as-wage-impasse-disrupts-factories,Businessweek,www.businessweek.com,1400000000000.0,0
4008,Risk-Off As China Disappoints,http://www.forbes.com/sites/kenrapoza/2014/03/10/risk-off-as-china-disappoints/,Forbes,www.forbes.com,1390000000000.0,0
2250,Unicredit posts ???14bn loss for 2013,http://www.gulf-times.com/eco.-bus.%20news/256/details/384233/unicredit-posts-%E2%82%AC14bn-loss-for-2013,Gulf Times,www.gulf-times.com,1390000000000.0,0
1911,LME ASIAN WRAP: Copper price falls on China growth concerns,http://www.metalbulletin.com/Article/3317377/Exchange-news-and-prices/LME-ASIAN-WRAP-Copper-price-falls-on-China-growth-concerns.html,Metalbulletin.com \(subscription\),www.metalbulletin.com,1390000000000.0,0
248,US stocks dip on weak data from China,http://www.theage.com.au/business/markets/us-stocks-dip-on-weak-data-from-china-20140311-34igk.html,The Age,www.theage.com.au,1390000000000.0,0
1866,American dropped 14000 Feb. flights due to storms,http://baytownsun.com/texas_ap/article_33f46466-ede9-523b-98a0-f0f102fb19b7.html,The Baytown Sun,baytownsun.com,1390000000000.0,0
66,Oil prices ease on weak Chinese trade data,http://www.thenewage.co.za/120632-9-53-Oil_prices_ease_on_weak_Chinese_trade_data,The New Age Online,www.thenewage.co.za,1390000000000.0,0
2837,Colorado's first statewide recreational marijuana sales tax results expected this  ...,http://www.greenfieldreporter.com/view/story/06503a8d83074fdd93c44632c1e85737/CO--Marijuana-Taxes,Greenfield Daily Reporter,www.greenfieldreporter.com,1390000000000.0,0
5845,How unemployment in Oregon compares to the rest of the nation: Oregon & the  ...,http://www.oregonlive.com/money/index.ssf/2014/03/how_unemployment_in_oregon_compares_to_the_rest_of_the_us_oregon_the_economy.html,The Oregonian,www.oregonlive.com,1400000000000.0,0
2160,American Airlines & JetBlue: Le Divorce,http://blogs.barrons.com/stockstowatchtoday/2014/03/10/american-airlines-jet-blue-le-divorce/,Barron's \(blog\),blogs.barrons.com,1390000000000.0,0
2065,Bitcoin credibility in the balance as woes spread,http://www.globaltimes.cn/content/847435.shtml,Global Times,www.globaltimes.cn,1390000000000.0,0
3946,FTSE 100: This morning's risers and fallers,http://www.yourmoney.com/your-money/news/2333394/ftse-100-this-mornings-risers-and-fallers,Your Money,www.yourmoney.com,1390000000000.0,0
4358,"Symantec fires CEO Bennett, shares fall",http://www.thestar.com.my/Business/Business-News/2014/03/21/Symantec-fires-CEO-Bennett-shares-fall/,The Star Online,www.thestar.com.my,1400000000000.0,0
1871,Stocks drop; Men's Wearhouse acquiring Jos. A. Bank; Libya fires on oil tanker  ...,http://www.cleveland.com/business/index.ssf/2014/03/stocks_drop_mens_wearhouse_acq.html,The Plain Dealer,www.cleveland.com,1390000000000.0,0
4408,UPDATE 1-Symantec CEO ouster raises questions about turnaround,http://in.reuters.com/article/2014/03/21/symantec-ceo-idINL3N0MI3IH20140321,Reuters,in.reuters.com,1400000000000.0,0
5821,Fired Symantec CEO ?€?not a technical person?€?,http://www.cbronline.com/news/tech/software/malware/fired-symantec-ceo-not-a-technical-person-4201725,Computer Business Review,www.cbronline.com,1400000000000.0,0
5180,Symantec Rating Lowered to Neutral at Morgan Stanley (SYMC),http://tickerreport.com/banking-finance/169656/symantec-rating-lowered-to-neutral-at-morgan-stanley-symc/,Ticker Report,tickerreport.com,1400000000000.0,0
1228,"PRECIOUS-Gold firm on fund inflows; China, Ukraine worries support",http://in.reuters.com/article/2014/03/11/markets-precious-idINL3N0M80XF20140311,Reuters,in.reuters.com,1390000000000.0,0
4993,Sally Beauty Supply hit by hackers,http://www.clickorlando.com/news/sally-beauty-supply-hit-by-hackers/25027758,WKMG Orlando,www.clickorlando.com,1400000000000.0,0
2585,ECB to reveal bad loan hurdles for euro zone bank test,http://www.irishtimes.com/business/sectors/financial-services/ecb-to-reveal-bad-loan-hurdles-for-euro-zone-bank-test-1.1719128,Irish Times,www.irishtimes.com,1390000000000.0,0
5157,Symantec Fires CEO Amid Transition,http://www.crn.in/news/security/2014/03/21/symantec-fires-ceo-amid-transition,CRN.in,www.crn.in,1400000000000.0,0
4733,Symantec Corporation: Symantec Announces CEO Transition,http://www.twst.com/update/47574-symantec-corporation-symantec-announces-ceo-transition,The Wall Street Transcript,www.twst.com,1400000000000.0,0
4297,More Bad Economic Data Out Of China,http://www.businessinsider.in/More-Bad-Economic-Data-Out-Of-China/articleshow/31939620.cms,Businessinsider India,www.businessinsider.in,1390000000000.0,0
5938,Zions Fails to Clear Stress Test,http://www.zacks.com/stock/news/127295/zions-fails-to-clear-stress-test,Zacks.com,www.zacks.com,1400000000000.0,0
5598,Symantec says it terminated CEO Steve Bennett,http://cumberlink.com/business/symantec-says-it-terminated-ceo-steve-bennett/article_25c2ab65-4203-5add-8779-05d80d224ae8.html,The Sentinel,cumberlink.com,1400000000000.0,0
2012,India Bullion: Down as strong US data weakens COMEX futures,http://freepressjournal.in/india-bullion-down-as-strong-us-data-weakens-comex-futures/,Free Press Journal,freepressjournal.in,1390000000000.0,0
3208,S&P 500 - China Disappointment Unable To Derail Bull Train,http://www.actionforex.com/analysis/daily-forex-technicals/s%26p-500---china-disappointment-unable-to-derail-bull-train-20140311210526/,Action Forex,www.actionforex.com,1390000000000.0,0
515,Talks on Alibaba to Kick off IPO in US,http://english.cri.cn/7146/2014/03/17/2702s817802.htm,CRIENGLISH.com,english.cri.cn,1400000000000.0,0
4404,"Florida Unemployment Rate 6.1%, Brevard County 7%",http://business.brevardtimes.com/2014/03/florida-unemployment-rate-61-brevard.html,Brevard Times,business.brevardtimes.com,1400000000000.0,0
4531,UNEMPLOYMENT RATE: Slight Rise In Iowa,http://whotv.com/2014/03/17/job-numbers-iowa-unemployment-rises-slightly/,whotv.com,whotv.com,1400000000000.0,0
3889,GBP/USD dips as Carney sees room for to keep policy loose,http://www.nasdaq.com/article/gbpusd-dips-as-carney-sees-room-for-to-keep-policy-loose-cm334256,NASDAQ,www.nasdaq.com,1390000000000.0,0
3268,"China's CSI300 index at near 9-mth low, Hong Kong sinks too",http://uk.reuters.com/article/2014/03/10/markets-hongkong-china-stocks-idUKL3N0M70KU20140310,Reuters UK,uk.reuters.com,1390000000000.0,0
4684,Symantec Fires its CEO,http://www.convergedigest.com/2014/03/symantec-fires-its-ceo.html,Converge Network Digest,www.convergedigest.com,1400000000000.0,0
4939,Symantec Corporation: Symantec Announces CEO Transition,http://www.twst.com/update/47574-symantec-corporation-symantec-announces-ceo-transition,The Wall Street Transcript,www.twst.com,1400000000000.0,0
159,Why These 4 Stocks Declined: Microsoft Corporation (NASDAQ:MSFT  ...,http://www.gaininggreen.com/why-these-4-stocks-declined-microsoft-corporation-nasdaqmsft-mcdonalds-corporation-nysemcd-urban-outfitters-nasdaqurbn-att-nyset/1214097/,Gaining Green,www.gaininggreen.com,1390000000000.0,0
5048,"La. adds 18100 jobs over 12 months, jobless rate drops",http://theadvocate.com/home/8659233-125/la-adds-18100-jobs-over,The Advocate,theadvocate.com,1400000000000.0,0
1799,EM Morning Roundup: Asia Slumped On China's Weak Exports Data,http://blogs.barrons.com/emergingmarketsdaily/2014/03/10/em-morning-roundup-asia-slumped-on-chinas-weak-exports-data/,Barron's \(blog\),blogs.barrons.com,1390000000000.0,0
1437,Mt. Gox files for US bankruptcy,http://profit.ndtv.com/news/corporates/article-mt-gox-files-for-u-s-bankruptcy-to-halt-class-action-382639,NDTV,profit.ndtv.com,1390000000000.0,0
928,"Gold Price ""Vulnerable"" If Ukraine Tensions Ease",http://goldnews.bullionvault.com/gold-price-ukraine-031020145,BullionVault,goldnews.bullionvault.com,1390000000000.0,0
4996,Va.'s jobless rate falls to 5 pct in January,http://money.msn.com/business-news/article.aspx\?feed=AP&amp;date=20140318&amp;id=17443609,MSN Money,money.msn.com,1400000000000.0,0
787,Stocks Seeing Modest Weakness In Early Trading - U.S. Commentary,http://www.rttnews.com/2283436/stocks-seeing-modest-weakness-in-early-trading-u-s-commentary.aspx\?type=uscom,RTT News,www.rttnews.com,1390000000000.0,0
1320,Candy Crush maker expected to command $7.6B in IPO,http://nypost.com/2014/03/12/candy-crush-expected-to-command-7-6b-in-ipo/,New York Post,nypost.com,1390000000000.0,0
744,Urban Outfitters Posts Lower-Than-Expected Quarterly Sales,http://www.foxbusiness.com/industries/2014/03/10/urban-outfitters-posts-lower-than-expected-quarterly-sales/,Fox Business,www.foxbusiness.com,1390000000000.0,0
4727,Va.'s jobless rate falls to 5 pct in January,http://money.msn.com/business-news/article.aspx\?feed=AP&amp;date=20140318&amp;id=17443609,MSN Money,money.msn.com,1400000000000.0,0
5479,"In surprise move, Symantec fires CEO Bennett",http://www.computerworld.com.au/article/541064/surprise_move_symantec_fires_ceo_bennett/,Computerworld Australia,www.computerworld.com.au,1400000000000.0,0
1579,Wall St cuts losses as diplomacy ramps up in Ukraine,http://www.buenosairesherald.com/article/154235/wall-st-cuts-losses-as-diplomacy-ramps-up-in-ukraine,Buenos Aires Herald,www.buenosairesherald.com,1390000000000.0,0
4962,Slight increase in state's January unemployment rate,http://www.businessrecord.com/Content/Default/-All-Latest-News/Article/Slight-increase-in-state-s-January-unemployment-rate/-3/248/62747,Business Record,www.businessrecord.com,1400000000000.0,0
2190,Forex Market: EUR/USD retreats from 2-1/2-year highs as stronger euro seen  ...,http://www.binarytribune.com/2014/03/10/forex-market-eurusd-retreats-from-2-12-year-highs-as-stronger-euro-seen-creating-pressure-on-economy/,Binary Tribune,www.binarytribune.com,1390000000000.0,0
1593,Quiznos files for Chapter 11 protection as sandwich chain tries to reduce debt by  ...,http://www.ottawacitizen.com/business/Quiznos+files+Chapter+protection+sandwich+chain+tries+reduce/9618621/story.html,Ottawa Citizen,www.ottawacitizen.com,1400000000000.0,0
3292,Big drop in Chinese exports fuels fears,http://economictimes.indiatimes.com/news/international/business/big-drop-in-chinese-exports-fuels-fears/articleshow/31763429.cms,Economic Times,economictimes.indiatimes.com,1390000000000.0,0
4213,Stocks open lower in early trading on Wall Street,http://www.foxrio2.com/stocks-open-lower-in-early-trading-on-wall-street/,Fox 2 KFXV,www.foxrio2.com,1390000000000.0,0
5356,Symantec sacks chief,"http://www.crn.com.au/News/375762,symantec-sacks-chief.aspx",CRN Australia,www.crn.com.au,1400000000000.0,0
734,EBay urgest shareholders to reject Icahn's board nominees,http://www.cnbc.com/id/101464754,CNBC.com,www.cnbc.com,1390000000000.0,0
4059,Crude-Oil Futures Fall as China Signals Demand Concerns,http://online.wsj.com/article/BT-CO-20140310-705910.html,Wall Street Journal,online.wsj.com,1390000000000.0,0
2243,"COMMODITIES-China fears hit copper, oil; Shanghai commodities slump",http://www.reuters.com/article/2014/03/10/markets-commodities-idUSL3N0M72BN20140310,Reuters,www.reuters.com,1390000000000.0,0
5698,"Unemployment Rate Rises in Corridor, Iowa",http://www.kcrg.com/news/local/Unemployment-Rate-Rises-in-Corridor-Iowa-250647891.html,KCRG,www.kcrg.com,1400000000000.0,0
5935,Mulberry boss Guillon steps down after failing to stop sales rot,http://www.proactiveinvestors.co.uk/companies/news/66866/mulberry-boss-guillon-steps-down-after-failing-to-stop-sales-rot-66866.html,Proactive Investors UK,www.proactiveinvestors.co.uk,1400000000000.0,0
1817,"Gold flat; Ukraine, weak Chinese export seen supporting",http://www.moneycontrol.com/news/commodities/gold-flat-ukraine-weak-chinese-export-seen-supporting_1052388.html,Moneycontrol.com,www.moneycontrol.com,1390000000000.0,0
2881,Sbarro pizza chain files for Chapter 11,http://www.nydailynews.com/new-york/sbarro-pizza-chain-files-chapter-11-article-1.1716542,New York Daily News,www.nydailynews.com,1390000000000.0,0
5016,Ind. Unemployment Drops By 0.4% In January,http://eaglecountryonline.com/local-article/ind-unemployment-drops-0-4-january/,Eagle 99.3 FM WSCH,eaglecountryonline.com,1400000000000.0,0
2381,Toyota Suspends Output at India Plants on Wage Impasse,http://www.bloomberg.com/news/2014-03-17/toyota-suspends-output-at-india-plants-on-wage-impasse.html,Bloomberg,www.bloomberg.com,1400000000000.0,0
5568,Zions Says Federal Reserve Estimates Worse Than Projected,http://www.bloomberg.com/news/2014-03-21/zions-says-federal-reserve-estimates-worse-than-projected.html,Bloomberg,www.bloomberg.com,1400000000000.0,0
1686,Australian market set to open lower,http://au.news.yahoo.com/thewest/business/national/a/21897739/australian-market-set-to-open-lower/,The West Australian,au.news.yahoo.com,1390000000000.0,0
1467,"Europe shares mixed; Ukraine, China watched; WM Morrison falls 8%",http://www.cnbc.com/id/101489914,CNBC.com,www.cnbc.com,1390000000000.0,0
3807,RBS might be forced out of an independent Scotland,http://dundee.stv.tv/84421/,STV Dundee,dundee.stv.tv,1390000000000.0,0
2373,US STOCKS-Wall St to open lower as China concerns mount,http://www.reuters.com/article/2014/03/12/markets-usa-stocks-idUSL2N0M90QZ20140312,Reuters,www.reuters.com,1390000000000.0,0
3388,Spanish stocks - Factors to watch on Monday,http://in.reuters.com/article/2014/03/17/markets-spain-factors-idINL6N0MD0NZ20140317,Reuters,in.reuters.com,1400000000000.0,0
4530,Kansas unemployment dropped slightly in January,http://ksn.com/2014/03/18/kansas-unemployment-dropped-slightly-in-january/,KSN-TV,ksn.com,1400000000000.0,0
3702,Mt. Gox Users Now Able to Login and Check Wallet Balances,http://www.slyck.com/story2353_Mt_Gox_Users_Now_Able_to_Login_and_Check_Wallet_Balances_,Slyck,www.slyck.com,1400000000000.0,0
5171,SC umemployment down again in January; Beaufort County's rate increases,http://www.thestate.com/2014/03/18/3332708/sc-umemployment-down-again-in.html,The State,www.thestate.com,1400000000000.0,0
582,Winners and losers of the bull market,http://money.cnn.com/2014/03/09/investing/stock-market-lookahead/,CNNMoney,money.cnn.com,1390000000000.0,0
4376,Symantec Corporation (SYMC) news: Downgrades pour in for Symantec  ...,http://seekingalpha.com/news/1639233-downgrades-pour-in-for-symantec-following-ceos-firing,Seeking Alpha,seekingalpha.com,1400000000000.0,0
2244,Sbarro Files Second Ch. 11 Petition Since 2011,http://www.law360.com/articles/516784/sbarro-files-second-ch-11-petition-since-2011,Law360 \(subscription\),www.law360.com,1390000000000.0,0
2285,Europe reaches crunch point on banking union,http://in.reuters.com/article/2014/03/10/eu-banks-resoluton-idINL6N0M71NJ20140310,Reuters,in.reuters.com,1390000000000.0,0
909,"UPDATE 2-American Eagle's forecast disappoints, shares slip",http://in.reuters.com/article/2014/03/11/amer-eagle-out-results-idINL3N0M83HX20140311,Reuters,in.reuters.com,1390000000000.0,0
5400,Symantec gets shot of CEO Steve Bennett,http://www.itproportal.com/2014/03/21/symantec-gets-shot-of-ceo-steve-bennett/,ITProPortal,www.itproportal.com,1400000000000.0,0
5201,Mulberry chief Guillon quits two months after profit warning,http://www.irishtimes.com/business/sectors/retail-and-services/mulberry-chief-guillon-quits-two-months-after-profit-warning-1.1731933,Irish Times,www.irishtimes.com,1400000000000.0,0
5995,"MONTGOMERY, Ala. (AP) ?€? Alabama's latest unemployment rate is unchanged  ...",http://www.huffingtonpost.com/huff-wires/20140317/apfn-us--unemployment-alabama/\?utm_hp_ref=chicago&amp;ir=chicago,Huffington Post,www.huffingtonpost.com,1400000000000.0,0
2710,"Gold hits 6-month peak, while copper falls to lowest since 2010",http://www.nasdaq.com/article/gold-hits-6month-peak-while-copper-falls-to-lowest-since-2010-cm334514,NASDAQ,www.nasdaq.com,1390000000000.0,0
5148,"Mayor de Blasio wants Citi Bike to stay, but isn't allocating money in city budget  ...",http://www.nydailynews.com/news/politics/mayor-de-blasio-citi-bike-won-city-budget-article-1.1730097,New York Daily News,www.nydailynews.com,1400000000000.0,0
2016,China's CSI 300 Sinks to 5-Year Low as Export Slump Weakens Yuan,http://www.sfgate.com/business/bloomberg/article/China-s-CSI-300-Sinks-to-5-Year-Low-as-Export-5302864.php,San Francisco Chronicle,www.sfgate.com,1390000000000.0,0
2750,European stocks decline in risk-off trade; Dax down 0.77%,http://www.jpost.com/Business/Investing/European-stocks-decline-in-risk-off-trade-Dax-down-077-percent-345123,Jerusalem Post,www.jpost.com,1390000000000.0,0
4608,Florida's unemployment numbers released Monday,http://www.news4jax.com/news/floridas-unemployment-numbers-released-monday/25012272,WJXT Jacksonville,www.news4jax.com,1400000000000.0,0
527,Will Market Recover From Last Weeks Losses?,http://www.zacks.com/stock/news/126582/will-market-recover-from-last-weeks-losses,Zacks.com,www.zacks.com,1400000000000.0,0
2715,US stocks end lower on a lackluster trading day,http://www.business-standard.com/article/news-cm/us-stocks-end-lower-on-a-lackluster-trading-day-114031200183_1.html,Business Standard,www.business-standard.com,1390000000000.0,0
4713,Indiana's Unemployment Rate Drops To 6.4 Percent,http://www.wbiw.com/state/archive/2014/03/indianas-unemployment-rate-dropped-to-64-percent.php,WBIW.com,www.wbiw.com,1400000000000.0,0
5959,Alabama unemployment rate remains at 6.1 percent,http://www.bizjournals.com/birmingham/news/2014/03/17/alabama-unemployment-rate-remains-at-6-1-percent.html,Birmingham Business Journal,www.bizjournals.com,1400000000000.0,0
5014,German ZEW economic sentiment tumbles to 46.6 in March,http://www.nasdaq.com/article/german-zew-economic-sentiment-tumbles-to-466-in-march-cm336025,NASDAQ,www.nasdaq.com,1400000000000.0,0
1881,"Wall Street declines on China, Ukraine",http://www.iol.co.za/business/international/wall-street-declines-on-china-ukraine-1.1660334,Independent Online,www.iol.co.za,1390000000000.0,0
4363,SC jobless rate falls to 6.4% in January,http://www.charlestonbusiness.com/news/50792-s-c-jobless-rate-falls-to-6-4-in-january,Charleston Regional Business,www.charlestonbusiness.com,1400000000000.0,0
