article_id,title,url,publisher,hostname,timestamp,category
4362,"European Markets Mixed, Resolution Declines",http://www.lse.co.uk/AllNews.asp\?code=y6yq28hd&amp;headline=European_Markets_Mixed_Resolution_Declines,London South East,www.lse.co.uk,1400000000000.0,0
5102,Symantec Fires CEO as PC Slump Curbs Antivirus Sales,http://www.bloomberg.com/news/2014-03-21/symantec-fires-ceo-as-pc-slump-curbs-antivirus-sales.html,Bloomberg,www.bloomberg.com,1400000000000.0,0
2516,"Oil Falls to Around $101 After China, Japan Data",http://www.sdcexec.com/news/11326247/the-drop-in-oil-prices-followed-a-surge-last-week-that-was-driven-by-severe-winter-weather-in-the-us-raising-demand-for-heating-oil,Supply \& Demand Chain Executive,www.sdcexec.com,1390000000000.0,0
3068,Stocks end slightly lower on China growth worries - Live5News.com | Charleston  ...,http://www.live5news.com/story/24930784/stocks-slip-on-discouraging-news-from-asia,Live 5 News,www.live5news.com,1390000000000.0,0
938,Wall Street closes lower,http://www.businessspectator.com.au/news/2014/3/12/financial-markets/wall-street-closes-lower,Business Spectator,www.businessspectator.com.au,1390000000000.0,0
5363,"NC says January jobless rate falls to 6.7 percent, just above national average of  ...",http://www.tribtown.com/view/story/13345a542c92420481b00149f1f57195/NC--Unemployment-NC,The Tribune,www.tribtown.com,1400000000000.0,0
3607,"DigitalGlobe's Tomnod, Crowd Searching for Clues About Missing Plane",http://www.xconomy.com/boulder-denver/2014/03/11/digitalglobes-tomnod-crowd-searching-for-clues-about-missing-plane/,Xconomy,www.xconomy.com,1390000000000.0,0
3118,US Mortgage Applications Declined 2.1 Percent Amid Rising Interest Rates,http://gantdaily.com/2014/03/12/u-s-mortgage-applications-declined-2-1-percent-amid-rising-interest-rates/,Gant Daily,gantdaily.com,1390000000000.0,0
241,Central banks must contain threats from low prices: ECB's Noyer,http://www.reuters.com/article/2014/03/10/us-ecb-noyer-idUSBREA290GC20140310,Reuters,www.reuters.com,1390000000000.0,0
1720,"S&P 500 Erases Loss as Investors Weigh Economy, Ukraine Crisis",http://www.sfgate.com/business/bloomberg/article/S-P-500-Erases-Loss-as-Investors-Weigh-Economy-5311866.php,San Francisco Chronicle,www.sfgate.com,1390000000000.0,0
5773,Symantec CEO ouster raises questions about turnaround,http://www.globalpost.com/dispatch/news/thomson-reuters/140321/symantec-ceo-ouster-raises-questions-about-turnaround,GlobalPost,www.globalpost.com,1400000000000.0,0
4213,Stocks open lower in early trading on Wall Street,http://www.foxrio2.com/stocks-open-lower-in-early-trading-on-wall-street/,Fox 2 KFXV,www.foxrio2.com,1390000000000.0,0
2557,Wall Street edges lower after record; Boeing drags,http://money.msn.com/business-news/article.aspx\?feed=OBR&amp;date=20140310&amp;id=17397149,MSN Money,money.msn.com,1390000000000.0,0
1611,US stocks down on gloomy news from Asia,http://www.cbsnews.com/news/us-stocks-down-on-gloomy-news-from-asia/,CBS News,www.cbsnews.com,1390000000000.0,0
4662,Zions Says Federal Reserve Estimates Worse Than Projected,http://www.bloomberg.com/news/2014-03-21/zions-says-federal-reserve-estimates-worse-than-projected.html,Bloomberg,www.bloomberg.com,1400000000000.0,0
4859,Pueblo County starts year with unemployment under 10 percent,http://www.chieftain.com/business/2390251-120/percent-pueblo-rate-county,Pueblo Chieftain,www.chieftain.com,1400000000000.0,0
2371,China industrial output growth at low,http://www.iol.co.za/business/international/china-industrial-output-growth-at-low-1.1660749,Independent Online,www.iol.co.za,1390000000000.0,0
1147,U.S. Consumer Sentiment Unexpectedly Deteriorates In March,http://www.rttnews.com/2286391/u-s-consumer-sentiment-unexpectedly-deteriorates-in-march.aspx\?type=useco,RTT News,www.rttnews.com,1400000000000.0,0
6017,Kansas unemployment dropped slightly in January,http://ksn.com/2014/03/18/kansas-unemployment-dropped-slightly-in-january/,KSN-TV,ksn.com,1400000000000.0,0
5067,Symantec Fires CEO Steve Bennett; Shares Fall Late,http://news.investors.com/technology/032014-694043-symantec-ceo-steve-bennett-fired.htm,Investor's Business Daily,news.investors.com,1400000000000.0,0
4424,Symantec Fires CEO Bennett as PC Slump Curbs Antivirus Sales (1),http://www.businessweek.com/news/2014-03-20/symantec-fires-ceo-bennett-names-brown-as-interim-replacement,Businessweek,www.businessweek.com,1400000000000.0,0
2631,Ackman Dwarfed By Herbalife Spending In Lobbying Battle,http://www.businessinsider.com/r-ackman-outspent-by-herbalife-in-lobbying-battle-2014-09,Business Insider,www.businessinsider.com,1390000000000.0,0
4951,Symantec Switches Out CEOs,http://news.investors.com/032014-694074-symantec-switches-out-ceos.htm,Investor's Business Daily,news.investors.com,1400000000000.0,0
5877,Business Highlights,http://newsok.com/business-highlights/article/3944320,NewsOK.com,newsok.com,1400000000000.0,0
5568,Zions Says Federal Reserve Estimates Worse Than Projected,http://www.bloomberg.com/news/2014-03-21/zions-says-federal-reserve-estimates-worse-than-projected.html,Bloomberg,www.bloomberg.com,1400000000000.0,0
5988,Sector Update: Financial Shares Lower After Fed's Stress Test; Zions Bancorp  ...,http://www.nasdaq.com/article/sector-update-financial-shares-lower-after-feds-stress-test-zions-bancorp-slips-1-after-failing-cm337260,NASDAQ,www.nasdaq.com,1400000000000.0,0
4760,Symantec Board Terminates Steve Bennett CEO - Quick Facts,http://www.rttnews.com/2289557/symantec-board-terminates-steve-bennett-ceo-quick-facts.aspx\?type=corp,RTT News,www.rttnews.com,1400000000000.0,0
5303,Fla. unemployment rate drops to 6.1 percent,http://www.mysuncoast.com/news/local/fla-unemployment-rate-drops-to-percent/article_68803ecf-8798-5dea-948c-a8af682c1df5.html,WWSB ABC 7,www.mysuncoast.com,1400000000000.0,0
1686,Australian market set to open lower,http://au.news.yahoo.com/thewest/business/national/a/21897739/australian-market-set-to-open-lower/,The West Australian,au.news.yahoo.com,1390000000000.0,0
5008,Mulberry chief executive steps down in wake of profits warning,http://www.theguardian.com/business/2014/mar/20/mulberry-chief-executive-profits-bruno-guillon-handbag,The Guardian,www.theguardian.com,1400000000000.0,0
1847,"Crude oil drops to $101 a barrel after China, Japan data show weak trade  ...",http://www.therepublic.com/view/story/4e8417a7568f43c8a5f8990a80b2473b/Oil-Prices,The Republic,www.therepublic.com,1390000000000.0,0
5917,January 2014 Indiana Employment Report,http://kokomoperspective.com/kp/january-indiana-employment-report/article_8941eee2-adf3-11e3-be0a-0019bb2963f4.html,Kokomo Perspective,kokomoperspective.com,1400000000000.0,0
5373,EUR/USD fall 'data dependent': Nordea Markets,http://invezz.com/news/forex/9728-eur-usd-fall-data-dependent-nordea-markets,iNVEZZ,invezz.com,1400000000000.0,0
1679,OMB Projects Bigger Returns on Fannie and Freddie,http://stream.wsj.com/story/latest-headlines/SS-2-63399/SS-2-477104/,Wall Street Journal,stream.wsj.com,1390000000000.0,0
663,Aust dollar falls at noon,https://www.businessspectator.com.au/news/2014/3/10/australian-dollar/aust-dollar-falls-noon,Business Spectator,www.businessspectator.com.au,1390000000000.0,0
1911,LME ASIAN WRAP: Copper price falls on China growth concerns,http://www.metalbulletin.com/Article/3317377/Exchange-news-and-prices/LME-ASIAN-WRAP-Copper-price-falls-on-China-growth-concerns.html,Metalbulletin.com \(subscription\),www.metalbulletin.com,1390000000000.0,0
2680,Herbalife says it is facing civil inquiry from FTC; shares plunge after halt,http://beta.mirror.augusta.com/news/business/2014-03-12/herbalife-says-it-facing-civil-inquiry-ftc-shares-plunge-after-halt\?v=1394670275,McDuffie Mirror,beta.mirror.augusta.com,1390000000000.0,0
5521,"Florida loses 2600 jobs in January, but unemployment rate falls to 6.1 percent",http://www.thefloridacurrent.com/article.cfm\?id=36863837,The Florida Current,www.thefloridacurrent.com,1400000000000.0,0
2204,Stocks fall on discouraging news from Asia,"http://www.latimes.com/business/la-fiw-wall-street-20140310,0,2497218.story",Los Angeles Times,www.latimes.com,1390000000000.0,0
2770,Euro-Zone Inflation Rate Revised Down,http://www.nasdaq.com/article/eurozone-inflation-rate-revised-down-20140317-00068,NASDAQ,www.nasdaq.com,1400000000000.0,0
144,"On That Hawkish Wage Talk [SPDR S&P 500 ETF Trust, PowerShares QQQ  ...",http://seekingalpha.com/article/2083033-on-that-hawkish-wage-talk\?source=google_news,Seeking Alpha,seekingalpha.com,1400000000000.0,0
1225,Euro-zone inflation rate revised down to 0.7%,http://www.marketwatch.com/story/euro-zone-inflation-rate-revised-down-to-07-2014-03-17,MarketWatch,www.marketwatch.com,1400000000000.0,0
3017,"Asian stocks tumble on weak China, Japan data",http://www.capitalgazette.com/wire/business/asian-stocks-tumble-on-weak-china-japan-data/article_a5bde3d1-cb24-5e16-abd8-413409db4d2e.html,CapitalGazette.com,www.capitalgazette.com,1390000000000.0,0
4727,Va.'s jobless rate falls to 5 pct in January,http://money.msn.com/business-news/article.aspx\?feed=AP&amp;date=20140318&amp;id=17443609,MSN Money,money.msn.com,1400000000000.0,0
215,Quiznos Future Remains Questionable After Filing Bankruptcy,http://americanlivewire.com/2014-03-16-quiznos-future-remains-questionable-filing-bankruptcy/,American Live Wire,americanlivewire.com,1400000000000.0,0
1783,UniCredit shocks with 14 billion euro balance sheet clean-up,http://www.euronews.com/2014/03/11/unicredit-shocks-with-14-billion-euros-balance-sheet-clean-up/,euronews,www.euronews.com,1390000000000.0,0
5959,Alabama unemployment rate remains at 6.1 percent,http://www.bizjournals.com/birmingham/news/2014/03/17/alabama-unemployment-rate-remains-at-6-1-percent.html,Birmingham Business Journal,www.bizjournals.com,1400000000000.0,0
5810,"Mayor de Blasio wants Citi Bike to stay, but isn't allocating money in city budget  ...",http://www.nydailynews.com/news/politics/mayor-de-blasio-citi-bike-won-city-budget-article-1.1730097,New York Daily News,www.nydailynews.com,1400000000000.0,0
5162,SC umemployment down again in January; Beaufort County's rate increases,http://www.thestate.com/2014/03/18/3332708/sc-umemployment-down-again-in.html,The State,www.thestate.com,1400000000000.0,0
2750,European stocks decline in risk-off trade; Dax down 0.77%,http://www.jpost.com/Business/Investing/European-stocks-decline-in-risk-off-trade-Dax-down-077-percent-345123,Jerusalem Post,www.jpost.com,1390000000000.0,0
2939,"Week Ahead: Markets On Edge Over Russia, Yellen, Fitch",http://www.forbes.com/sites/markmcsherry/2014/03/16/week-ahead-markets-on-edge-over-russia-yellen-fitch/,Forbes,www.forbes.com,1400000000000.0,0
1871,Stocks drop; Men's Wearhouse acquiring Jos. A. Bank; Libya fires on oil tanker  ...,http://www.cleveland.com/business/index.ssf/2014/03/stocks_drop_mens_wearhouse_acq.html,The Plain Dealer,www.cleveland.com,1390000000000.0,0
2908,US stocks finish mostly higher after a weak start - KUSI.com - KUSI News - San  ...,http://www.kusi.com/story/24953165/us-stocks-head-lower-for-a-third-day-straight,KUSI,www.kusi.com,1390000000000.0,0
3595,Sandwich chain Quiznos files for Chapter 11 bankruptcy,http://jacksonville.com/breaking-news/2014-03-14/story/sandwich-chain-quiznos-files-chapter-11-bankruptcy,Florida Times-Union,jacksonville.com,1400000000000.0,0
5077,German investor confidence hit by Ukraine crisis,http://www.thonline.com/biztimes/articles/article_69f7de78-ae9f-11e3-a847-001a4bcf6878.html,Dubuque Telegraph Herald,www.thonline.com,1400000000000.0,0
4538,Mulberry Chief Executive Guillon quits,http://in.reuters.com/article/2014/03/20/mulberry-group-idINWLB007QH20140320,Reuters,in.reuters.com,1400000000000.0,0
4762,Symantec Board Terminates Steve Bennett CEO - Quick Facts,http://www.rttnews.com/2289557/symantec-board-terminates-steve-bennett-ceo-quick-facts.aspx\?type=corp,RTT News,www.rttnews.com,1400000000000.0,0
5693,State unemployment rate falls to 6.7 percent,http://www.rockymounttelegram.com/business/state-unemployment-rate-falls-67-percent-2422797,Rocky Mount Telegram,www.rockymounttelegram.com,1400000000000.0,0
2316,Markets shaken by weak Chinese exports,http://www.iol.co.za/business/international/markets-shaken-by-weak-chinese-exports-1.1659180,Independent Online,www.iol.co.za,1390000000000.0,0
4608,Florida's unemployment numbers released Monday,http://www.news4jax.com/news/floridas-unemployment-numbers-released-monday/25012272,WJXT Jacksonville,www.news4jax.com,1400000000000.0,0
1716,Opening Bell 10 March | Asian markets slump,http://www.livemint.com/Money/3wB94xRNBhiCci49b8mjGN/Opening-Bell-10-March--Asian-markets-slump.html,Livemint,www.livemint.com,1390000000000.0,0
5863,Symantec Corporation (SYMC) news: Downgrades pour in for Symantec  ...,http://seekingalpha.com/news/1639233-downgrades-pour-in-for-symantec-following-ceos-firing,Seeking Alpha,seekingalpha.com,1400000000000.0,0
3074,Bull Still Charging After Five Years,http://www.news-register.net/page/content.detail/id/596864/Bull-Still-Charging-After-Five-Y---.html,Wheeling News Register,www.news-register.net,1390000000000.0,0
5451,Symantec Corp. (SYMC) Plunged To A New Low After CEO Terminated,http://www.rttnews.com/2290255/symantec-corp-symc-plunged-to-a-new-low-after-ceo-terminated.aspx,RTT News,www.rttnews.com,1400000000000.0,0
5356,Symantec sacks chief,"http://www.crn.com.au/News/375762,symantec-sacks-chief.aspx",CRN Australia,www.crn.com.au,1400000000000.0,0
5579,"SC unemployment rate falls for 8th straight month, dipping to 6.4 percent in  ...",http://www.tribtown.com/view/story/ff8598f5148e4219ad3617a837b0cb48/SC--Unemployment-SC,The Tribune,www.tribtown.com,1400000000000.0,0
4510,"EUR/USD - Stable As German, Eurozone Economic Sentiment Slide","http://www.actionforex.com/analysis/daily-forex-fundamentals/eur%10usd---stable-as-german,-eurozone-economic-sentiment-slide-20140318211153/",Action Forex,www.actionforex.com,1400000000000.0,0
4589,Sally Beauty Supply hit by hackers,http://www.clickorlando.com/news/sally-beauty-supply-hit-by-hackers/25027758,WKMG Orlando,www.clickorlando.com,1400000000000.0,0
4904,"SC unemployment rate falls for 8th straight month, dipping to 6.4 percent in  ...",http://www.tribtown.com/view/story/ff8598f5148e4219ad3617a837b0cb48/SC--Unemployment-SC,The Tribune,www.tribtown.com,1400000000000.0,0
2951,"JetBlue airplanes at their gates at John F. Kennedy Airport in New York, Nov. 27  ...",http://www.montrealgazette.com/business/American+Airlines+JetBlue+ending+interline+sales+agreement/9599875/story.html,Montreal Gazette,www.montrealgazette.com,1390000000000.0,0
4905,Indiana unemployment rate drops to 6.4 percent,http://www.fox28.com/story/25000373/2014/03/17/indiana-unemployment-rate-drops-to-64-percent,Fox 28,www.fox28.com,1400000000000.0,0
1983,Sbarro files for second bankruptcy in three years,http://www.menafn.com/2ace258b-49fc-40c8-acd1-b9a8603abae3/Sbarro-files-for-second-bankruptcy-in-three-years\?src=main,MENAFN.COM,www.menafn.com,1390000000000.0,0
4447,Symantec Shares Sink After CEO Is Fired,http://www.forbes.com/sites/maggiemcgrath/2014/03/20/symantec-shares-sink-after-ceo-is-fired/,Forbes,www.forbes.com,1400000000000.0,0
5088,Florida unemployment rate continues to drop to 6.1%,http://www.bizpacreview.com/2014/03/18/florida-unemployment-rate-continues-to-drop-to-6-1-107006,BizPac Review,www.bizpacreview.com,1400000000000.0,0
4099,Stocks slip as investors keep eye on Asia,http://money.cnn.com/2014/03/10/investing/stocks-markets/,CNNMoney,money.cnn.com,1390000000000.0,0
5411,Fired Symantec CEO may get $18.5 million in severance payment,http://timesofindia.indiatimes.com/tech/tech-news/Fired-Symantec-CEO-may-get-18-5-million-in-severance-payment/articleshow/32486632.cms,Times of India,timesofindia.indiatimes.com,1400000000000.0,0
5134,Heavy Pressure on Symantec as It Seeks a New CEO,http://www.eweek.com/security/heavy-pressure-on-symantec-as-it-seeks-a-new-ceo.html/,eWeek,www.eweek.com,1400000000000.0,0
5056,New report says Florida's January unemployment rate dipped to 6.1 percent  ...,http://www.greenfieldreporter.com/view/story/9fa496387367439395c582233a607e10/FL--Florida-Unemployment,Greenfield Daily Reporter,www.greenfieldreporter.com,1400000000000.0,0
1840,$A lower as Ukraine tensions increase,http://au.news.yahoo.com/thewest/business/a/21897680/a-lower-as-ukraine-tensions-increase/,The West Australian,au.news.yahoo.com,1390000000000.0,0
5914,January unemployment dropped in 43 states,http://www.montereyherald.com/business/ci_25360679/january-unemployment-dropped-43-states,Monterey County Herald,www.montereyherald.com,1400000000000.0,0
5130,Symantec Switches Out CEOs,http://news.investors.com/032014-694074-symantec-switches-out-ceos.htm,Investor's Business Daily,news.investors.com,1400000000000.0,0
4928,"Unemployment Rate Rises in Corridor, Iowa",http://www.kcrg.com/news/local/Unemployment-Rate-Rises-in-Corridor-Iowa-250647891.html,KCRG,www.kcrg.com,1400000000000.0,0
5331,Symantec CEO firing raises doubts about turnaround,http://timesofindia.indiatimes.com/Tech/Tech-News/Symantec-CEO-firing-raises-doubts-about-turnaround/articleshow/32487469.cms,Times of India,timesofindia.indiatimes.com,1400000000000.0,0
